Success,Hop-number,Starting distance,Travel sum,Min used energy,Max used energy,Sum used energy,Optimal sum energy,Path optimal sum energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10
1,2,9.0385209968,9.4474639587,10135.276806,13615.885639,23751.162446,13427.734375,13427.734375,506887.4825,496134.15977,506735.61552,506887.4825,506269.43657,502415.17556,503301.26935,496134.15977,507012.13012,2000000
1,2,9.5235999572,9.9675807632,13584.585797,13736.452773,27321.03857,27099.609375,27343.75,506887.4825,496134.15977,493151.02972,493151.02972,506269.43657,502415.17556,503301.26935,496134.15977,507012.13012,2000000
1,2,9.8663254906,10.297325938,9690.1364428,14287.091002,23977.227445,27343.75,28320.3125,506887.4825,496134.15977,493151.02972,493151.02972,506269.43657,492725.03912,503301.26935,496134.15977,492725.03912,2000000
1,2,9.8474174913,9.8687121662,13984.669638,14602.71556,28587.385198,27099.609375,28076.171875,492284.76694,496134.15977,493151.02972,493151.02972,492284.76694,492725.03912,503301.26935,496134.15977,492725.03912,2000000
1,1,9.5807995473,9.5807995473,15113.783235,15113.783235,15113.783235,27099.609375,15136.71875,492284.76694,496134.15977,493151.02972,493151.02972,492284.76694,492725.03912,488187.48611,496134.15977,492725.03912,2000000
1,2,9.0843854457,9.4015995098,13445.041927,13445.041927,26890.083855,27099.609375,27099.609375,492284.76694,482689.11784,493151.02972,493151.02972,492284.76694,492725.03912,488187.48611,482689.11784,492725.03912,2000000
1,2,9.8663254906,9.8663353139,13232.36189,13658.352492,26890.714383,27343.75,27343.75,492284.76694,482689.11784,479492.67723,493151.02972,492284.76694,479492.67723,488187.48611,482689.11784,492725.03912,2000000
1,1,9.2191517162,9.2191517162,13954.127084,13954.127084,13954.127084,26855.46875,14038.085938,492284.76694,482689.11784,479492.67723,493151.02972,492284.76694,479492.67723,488187.48611,482689.11784,478770.91204,2000000
1,2,9.8663254906,10.048913354,1990.0819123,14782.171617,16772.253529,27343.75,28076.171875,492284.76694,482689.11784,479492.67723,493151.02972,477502.59532,477502.59532,488187.48611,482689.11784,478770.91204,2000000
1,2,9.0843854457,10.08886779,4713.7609164,15175.6728,19889.433716,27099.609375,13549.804688,492284.76694,482689.11784,479492.67723,477975.35692,477502.59532,477502.59532,488187.48611,477975.35692,478770.91204,2000000
1,2,9.5807995473,10.445173314,11918.639798,16015.92062,27934.560418,27099.609375,15136.71875,476268.84632,482689.11784,479492.67723,477975.35692,477502.59532,477502.59532,476268.84632,477975.35692,478770.91204,2000000
1,2,9.8663254906,10.196115446,8626.7558724,13813.278394,22440.034266,27343.75,27343.75,476268.84632,468875.83945,479492.67723,477975.35692,477502.59532,468875.83945,476268.84632,477975.35692,478770.91204,2000000
1,2,9.5235999572,9.9675807632,12136.093047,13653.413354,25789.506401,27099.609375,27343.75,476268.84632,468875.83945,465839.26388,465839.26388,477502.59532,468875.83945,476268.84632,477975.35692,478770.91204,2000000
1,2,9.8663254906,10.297325938,4693.3372601,14588.409851,19281.747111,27343.75,28320.3125,476268.84632,468875.83945,465839.26388,465839.26388,477502.59532,464182.50219,476268.84632,477975.35692,464182.50219,2000000
1,2,9.8474174913,9.8884308833,11976.487102,13682.99771,25659.484812,27099.609375,27343.75,464292.35921,468875.83945,465839.26388,465839.26388,477502.59532,464182.50219,476268.84632,464292.35921,464182.50219,2000000
1,2,9.050523103,9.7298357436,2502.0663587,14165.397801,16667.464159,13549.804688,13549.804688,464292.35921,468875.83945,463337.19752,465839.26388,463337.19752,464182.50219,476268.84632,464292.35921,464182.50219,2000000
1,2,9.0843854457,10.142974029,3400.5788028,15377.065905,18777.644708,27099.609375,13549.804688,464292.35921,468875.83945,463337.19752,465839.26388,463337.19752,464182.50219,460891.78041,460891.78041,464182.50219,2000000
1,2,9.050523103,9.817441833,8144.5991751,13683.241103,21827.840279,13549.804688,13549.804688,464292.35921,455192.59834,455192.59834,465839.26388,463337.19752,464182.50219,460891.78041,460891.78041,464182.50219,2000000
1,2,9.0843854457,10.08886779,10127.016659,15074.500125,25201.516785,27099.609375,13549.804688,464292.35921,455192.59834,455192.59834,450764.76375,463337.19752,464182.50219,460891.78041,450764.76375,464182.50219,2000000
1,2,9.050523103,10.065895584,5334.2882618,14324.192105,19658.480367,13549.804688,13549.804688,464292.35921,455192.59834,449858.31008,450764.76375,463337.19752,464182.50219,460891.78041,450764.76375,449858.31008,2000000
1,1,9.2006716288,9.2006716288,13913.690257,13913.690257,13913.690257,26855.46875,13916.015625,464292.35921,455192.59834,449858.31008,450764.76375,449423.50726,464182.50219,460891.78041,450764.76375,449858.31008,2000000
1,2,9.2006716288,10.515458029,1755.5605752,16624.412528,18379.973104,26855.46875,13916.015625,447667.94668,455192.59834,449858.31008,450764.76375,447667.94668,464182.50219,460891.78041,450764.76375,449858.31008,2000000
1,2,9.2191517162,10.944499712,2855.5459136,17179.738019,20035.283932,26855.46875,14038.085938,447667.94668,455192.59834,449858.31008,450764.76375,447667.94668,447002.76417,460891.78041,450764.76375,447002.76417,2000000
1,2,9.8474174913,10.17855537,2295.1725782,15519.006304,17814.178882,27099.609375,30273.4375,445372.77411,455192.59834,449858.31008,450764.76375,447667.94668,447002.76417,445372.77411,450764.76375,447002.76417,2000000
1,2,9.0843854457,9.4015995098,9024.0992743,13451.933866,22476.03314,27099.609375,27099.609375,445372.77411,441740.66448,449858.31008,450764.76375,447667.94668,447002.76417,445372.77411,441740.66448,447002.76417,2000000
1,2,9.5235999572,9.9675807632,13620.145161,14526.598832,28146.743993,27099.609375,27343.75,445372.77411,441740.66448,436238.16492,436238.16492,447667.94668,447002.76417,445372.77411,441740.66448,447002.76417,2000000
1,2,9.0385209968,9.5228078117,8088.5131435,14015.795352,22104.308495,13427.734375,13427.734375,445372.77411,433652.15133,436238.16492,436238.16492,433652.15133,447002.76417,445372.77411,441740.66448,447002.76417,2000000
1,2,9.8474174913,9.8696106981,12504.362554,14134.352615,26638.715169,27099.609375,28076.171875,432868.41155,433652.15133,436238.16492,436238.16492,433652.15133,447002.76417,445372.77411,441740.66448,432868.41155,2000000
1,2,9.2006716288,10.714567215,3282.035325,16632.648159,19914.683484,26855.46875,13916.015625,432868.41155,433652.15133,436238.16492,436238.16492,430370.11601,430370.11601,445372.77411,441740.66448,432868.41155,2000000
1,2,9.2006716288,10.098964001,945.63746193,15948.29556,16893.933022,26855.46875,13916.015625,432868.41155,433652.15133,436238.16492,436238.16492,429424.47855,430370.11601,429424.47855,441740.66448,432868.41155,2000000
1,2,9.5235999572,9.649653278,8200.7662839,13703.265841,21904.032125,27099.609375,27343.75,432868.41155,433652.15133,436238.16492,428037.39864,429424.47855,430370.11601,429424.47855,428037.39864,432868.41155,2000000
1,2,9.8663254906,9.8663353139,7775.2413537,13643.290265,21418.531618,27343.75,27343.75,432868.41155,433652.15133,422594.87465,428037.39864,429424.47855,422594.87465,429424.47855,428037.39864,432868.41155,2000000
1,1,9.0385209968,9.0385209968,13445.757622,13445.757622,13445.757622,13427.734375,13427.734375,432868.41155,420206.39371,422594.87465,428037.39864,429424.47855,422594.87465,429424.47855,428037.39864,432868.41155,2000000
1,2,9.8474174913,9.8696106981,14055.541684,14055.541684,28111.083367,27099.609375,28076.171875,418812.86987,420206.39371,422594.87465,428037.39864,429424.47855,422594.87465,429424.47855,428037.39864,418812.86987,2000000
1,2,9.0843854457,9.3443250724,12540.158163,13927.238074,26467.396237,27099.609375,13549.804688,418812.86987,420206.39371,422594.87465,428037.39864,415497.24047,422594.87465,429424.47855,415497.24047,418812.86987,2000000
1,2,9.2191517162,10.354287088,4805.714083,15417.322761,20223.036844,26855.46875,14038.085938,418812.86987,420206.39371,422594.87465,428037.39864,415497.24047,422594.87465,414007.15579,415497.24047,414007.15579,2000000
1,2,9.050523103,10.440657617,9698.2222211,15140.746202,24838.968423,13549.804688,13549.804688,418812.86987,420206.39371,412896.65243,412896.65243,415497.24047,422594.87465,414007.15579,415497.24047,414007.15579,2000000
1,2,9.2191517162,9.2242514473,7277.4695353,13476.707461,20754.176996,26855.46875,26855.46875,418812.86987,406729.68625,412896.65243,412896.65243,415497.24047,422594.87465,414007.15579,415497.24047,406729.68625,2000000
1,2,9.0385209968,11.023919939,2184.5832758,18049.77168,20234.354956,13427.734375,13427.734375,418812.86987,404545.10297,412896.65243,412896.65243,415497.24047,404545.10297,414007.15579,415497.24047,406729.68625,2000000
1,2,9.2006716288,10.515458029,12781.409253,16097.038649,28878.447902,26855.46875,13916.015625,402715.83122,404545.10297,412896.65243,412896.65243,402715.83122,404545.10297,414007.15579,415497.24047,406729.68625,2000000
1,2,9.8474174913,9.8884308833,1769.7473052,14551.156558,16320.903863,27099.609375,27343.75,400946.08391,404545.10297,412896.65243,412896.65243,402715.83122,404545.10297,414007.15579,400946.08391,406729.68625,2000000
1,2,9.5235999572,9.9675807632,13608.654316,13608.654316,27217.308632,27099.609375,27343.75,400946.08391,404545.10297,399287.99812,399287.99812,402715.83122,404545.10297,414007.15579,400946.08391,406729.68625,2000000
1,1,9.5807995473,9.5807995473,15161.394865,15161.394865,15161.394865,27099.609375,15136.71875,400946.08391,404545.10297,399287.99812,399287.99812,402715.83122,404545.10297,398845.76092,400946.08391,406729.68625,2000000
1,2,9.5235999572,9.5291407865,6628.8046562,14070.492789,20699.297445,27099.609375,28076.171875,400946.08391,404545.10297,399287.99812,392659.19346,402715.83122,404545.10297,398845.76092,400946.08391,392659.19346,2000000
1,2,9.8663254906,10.196115446,13827.225199,13827.225199,27654.450399,27343.75,27343.75,400946.08391,390717.87778,399287.99812,392659.19346,402715.83122,390717.87778,398845.76092,400946.08391,392659.19346,2000000
1,2,9.2191517162,9.5259194272,4026.2905579,14082.928316,18109.218874,26855.46875,27832.03125,400946.08391,390717.87778,399287.99812,392659.19346,388632.9029,390717.87778,398845.76092,400946.08391,388632.9029,2000000
1,2,9.8663254906,9.9792318014,3815.6042751,14043.810414,17859.414689,27343.75,27587.890625,400946.08391,390717.87778,399287.99812,392659.19346,388632.9029,386902.2735,398845.76092,386902.2735,388632.9029,2000000
1,1,9.050523103,9.050523103,13452.574155,13452.574155,13452.574155,13549.804688,13549.804688,400946.08391,390717.87778,385835.42396,392659.19346,388632.9029,386902.2735,398845.76092,386902.2735,388632.9029,2000000
1,2,9.8663254906,10.564773184,2455.9226345,16499.733049,18955.655683,27343.75,15991.210938,384446.35087,390717.87778,385835.42396,392659.19346,388632.9029,384446.35087,398845.76092,386902.2735,388632.9029,2000000
1,2,9.5235999572,10.218856286,9011.2217249,15197.789184,24209.010909,27099.609375,14892.578125,384446.35087,390717.87778,385835.42396,383647.97174,388632.9029,384446.35087,383647.97174,386902.2735,388632.9029,2000000
1,2,9.2191517162,9.2242514473,11385.729577,13470.704449,24856.434027,26855.46875,26855.46875,384446.35087,377247.17333,385835.42396,383647.97174,388632.9029,384446.35087,383647.97174,386902.2735,377247.17333,2000000
1,2,9.5807995473,9.7188360825,8991.7493376,13976.680505,22968.429842,27099.609375,28076.171875,384446.35087,377247.17333,385835.42396,383647.97174,374656.2224,384446.35087,374656.2224,386902.2735,377247.17333,2000000
1,2,9.5235999572,9.649653278,10490.374227,13744.675991,24235.050218,27099.609375,27343.75,384446.35087,377247.17333,385835.42396,373157.59751,374656.2224,384446.35087,374656.2224,373157.59751,377247.17333,2000000
1,2,9.8474174913,10.105164458,12389.384354,13778.457451,26167.841805,27099.609375,27343.75,372056.96651,377247.17333,372056.96651,373157.59751,374656.2224,384446.35087,374656.2224,373157.59751,377247.17333,2000000
1,2,9.5235999572,10.751521734,5283.9698866,16572.723243,21856.69313,27099.609375,14892.578125,372056.96651,377247.17333,372056.96651,367873.62762,374656.2224,367873.62762,374656.2224,373157.59751,377247.17333,2000000
1,2,9.5807995473,9.8720157018,10976.256516,13567.207443,24543.463958,27099.609375,27099.609375,372056.96651,363679.96588,372056.96651,367873.62762,374656.2224,367873.62762,363679.96588,373157.59751,377247.17333,2000000
1,2,9.5235999572,9.5291407865,4670.2706632,14043.816367,18714.08703,27099.609375,28076.171875,372056.96651,363679.96588,372056.96651,363203.35696,374656.2224,367873.62762,363679.96588,373157.59751,363203.35696,2000000
1,2,9.8663254906,10.048913354,7364.6575842,14147.25236,21511.909945,27343.75,28076.171875,372056.96651,363679.96588,372056.96651,363203.35696,360508.97004,360508.97004,363679.96588,373157.59751,363203.35696,2000000
1,2,9.8663254906,9.9792318014,1936.3274758,14584.954947,16521.282422,27343.75,27587.890625,372056.96651,363679.96588,372056.96651,363203.35696,360508.97004,358572.64256,363679.96588,358572.64256,363203.35696,2000000
1,2,9.8474174913,10.105164458,13806.801492,13806.801492,27613.602983,27099.609375,27343.75,358250.16502,363679.96588,358250.16502,363203.35696,360508.97004,358572.64256,363679.96588,358572.64256,363203.35696,2000000
1,2,9.8474174913,9.8565854313,8221.5614043,13651.362267,21872.923672,27099.609375,27099.609375,350028.60362,350028.60362,358250.16502,363203.35696,360508.97004,358572.64256,363679.96588,358572.64256,363203.35696,2000000
1,2,9.5235999572,9.5291407865,14010.285742,14010.285742,28020.571484,27099.609375,28076.171875,350028.60362,350028.60362,358250.16502,349193.07122,360508.97004,358572.64256,363679.96588,358572.64256,349193.07122,2000000
1,2,9.8663254906,9.9140797818,10154.889291,15262.212612,25417.101903,27343.75,30273.4375,350028.60362,350028.60362,358250.16502,349193.07122,360508.97004,348417.75327,348417.75327,358572.64256,349193.07122,2000000
1,2,9.0843854457,9.3443250724,12080.816571,14017.144046,26097.960617,27099.609375,13549.804688,350028.60362,350028.60362,358250.16502,349193.07122,346491.82599,348417.75327,348417.75327,346491.82599,349193.07122,2000000
1,2,9.2006716288,9.5796872177,2030.2255429,13788.564571,15818.790114,26855.46875,27099.609375,350028.60362,350028.60362,344461.60045,349193.07122,344461.60045,348417.75327,348417.75327,346491.82599,349193.07122,2000000
1,2,9.2191517162,9.2242514473,12617.327769,13452.860167,26070.187936,26855.46875,26855.46875,350028.60362,336575.74345,344461.60045,349193.07122,344461.60045,348417.75327,348417.75327,346491.82599,336575.74345,2000000
0,1,9.5807995473,0.63805673876,14290.571912,15065.889858,29356.461769,27099.609375,30029.296875,350028.60362,336575.74345,344461.60045,334127.18136,344461.60045,348417.75327,334127.18136,346491.82599,336575.74345,2000000
1,2,9.2191517162,10.497876473,2958.1852452,16411.045412,19369.230657,26855.46875,14038.085938,333617.5582,336575.74345,344461.60045,334127.18136,344461.60045,348417.75327,334127.18136,346491.82599,333617.5582,2000000
0,1,9.5235999572,0.56526783234,1794.6284155,14159.273048,15953.901463,27099.609375,27343.75,333617.5582,336575.74345,344461.60045,332332.55294,344461.60045,348417.75327,334127.18136,332332.55294,333617.5582,2000000
1,1,9.8663254906,9.8663254906,15991.830472,15991.830472,15991.830472,27343.75,15991.210938,333617.5582,336575.74345,344461.60045,332332.55294,344461.60045,332425.9228,334127.18136,332332.55294,333617.5582,2000000
1,2,9.5807995473,9.6069536304,3426.1087932,13760.527882,17186.636676,27099.609375,27099.609375,333617.5582,336575.74345,330701.07257,332332.55294,344461.60045,332425.9228,330701.07257,332332.55294,333617.5582,2000000
1,2,9.0843854457,9.3443250724,1947.2610524,14076.308557,16023.56961,27099.609375,13549.804688,333617.5582,336575.74345,330701.07257,332332.55294,330385.29189,332425.9228,330701.07257,330385.29189,333617.5582,2000000
1,2,9.2191517162,9.2242514473,10588.447892,13546.633137,24135.08103,26855.46875,26855.46875,333617.5582,323029.11031,330701.07257,332332.55294,330385.29189,332425.9228,330701.07257,330385.29189,323029.11031,2000000
1,2,9.2191517162,10.497876473,5678.2460797,16266.693972,21944.940052,26855.46875,14038.085938,317350.86423,323029.11031,330701.07257,332332.55294,330385.29189,332425.9228,330701.07257,330385.29189,317350.86423,2000000
1,2,9.8474174913,9.8658871918,619.8259067,15601.514619,16221.340526,27099.609375,30029.296875,316731.03832,323029.11031,330701.07257,316731.03832,330385.29189,332425.9228,330701.07257,330385.29189,317350.86423,2000000
1,2,9.8663254906,9.8663353139,13695.297554,15420.147786,29115.44534,27343.75,27343.75,316731.03832,323029.11031,317005.77501,316731.03832,330385.29189,317005.77501,330701.07257,330385.29189,317350.86423,2000000
1,2,9.8663254906,9.9792318014,1547.8797608,14927.39664,16475.276401,27343.75,27587.890625,316731.03832,323029.11031,317005.77501,316731.03832,330385.29189,315457.89525,330701.07257,315457.89525,317350.86423,2000000
1,2,9.2191517162,9.5259194272,1239.6518134,14274.079474,15513.731287,26855.46875,27832.03125,316731.03832,323029.11031,317005.77501,316731.03832,316111.21242,315457.89525,330701.07257,315457.89525,316111.21242,2000000
1,1,9.5807995473,9.5807995473,15178.66251,15178.66251,15178.66251,27099.609375,15136.71875,316731.03832,323029.11031,317005.77501,316731.03832,316111.21242,315457.89525,315522.41006,315457.89525,316111.21242,2000000
1,2,9.8474174913,9.8565854313,7423.3837107,13721.455697,21144.839408,27099.609375,27099.609375,309307.65461,309307.65461,317005.77501,316731.03832,316111.21242,315457.89525,315522.41006,315457.89525,316111.21242,2000000
1,1,9.050523103,9.050523103,13466.553919,13466.553919,13466.553919,13549.804688,13549.804688,309307.65461,309307.65461,303539.22109,316731.03832,316111.21242,315457.89525,315522.41006,315457.89525,316111.21242,2000000
1,2,9.050523103,9.7298357436,1778.5501236,14350.541448,16129.091572,13549.804688,13549.804688,309307.65461,309307.65461,301760.67097,316731.03832,301760.67097,315457.89525,315522.41006,315457.89525,316111.21242,2000000
1,2,9.8474174913,9.8696106981,7400.4272832,14203.985087,21604.412371,27099.609375,28076.171875,301907.22733,309307.65461,301760.67097,316731.03832,301760.67097,315457.89525,315522.41006,315457.89525,301907.22733,2000000
1,1,9.0843854457,9.0843854457,13554.831437,13554.831437,13554.831437,27099.609375,13549.804688,301907.22733,309307.65461,301760.67097,316731.03832,301760.67097,315457.89525,315522.41006,301903.06382,301907.22733,2000000
1,2,9.5807995473,10.161656696,13865.730911,15074.35918,28940.09009,27099.609375,30029.296875,301907.22733,309307.65461,301760.67097,301656.67915,301760.67097,315457.89525,301656.67915,301903.06382,301907.22733,2000000
1,2,9.0385209968,11.023919939,10269.98072,16420.221357,26690.202077,13427.734375,13427.734375,301907.22733,299037.67389,301760.67097,301656.67915,301760.67097,299037.67389,301656.67915,301903.06382,301907.22733,2000000
1,2,9.8474174913,9.8884308833,13705.49085,13709.654366,27415.145217,27099.609375,27343.75,288197.57296,299037.67389,301760.67097,301656.67915,301760.67097,299037.67389,301656.67915,288197.57296,301907.22733,2000000
1,2,9.8663254906,9.8663353139,10951.08669,13674.083766,24625.170456,27343.75,27343.75,288197.57296,299037.67389,288086.5872,301656.67915,301760.67097,288086.5872,301656.67915,288197.57296,301907.22733,2000000
1,2,9.8663254906,10.048913354,1547.340068,15221.423834,16768.763902,27343.75,28076.171875,288197.57296,299037.67389,288086.5872,301656.67915,286539.24714,286539.24714,301656.67915,288197.57296,301907.22733,2000000
1,2,9.8474174913,9.8696106981,1266.4932406,14976.147607,16242.640847,27099.609375,28076.171875,286931.07972,299037.67389,288086.5872,301656.67915,286539.24714,286539.24714,301656.67915,288197.57296,286931.07972,2000000
1,2,9.8474174913,9.8658871918,700.51533136,15426.114752,16126.630084,27099.609375,30029.296875,286230.56439,299037.67389,288086.5872,286230.56439,286539.24714,286539.24714,301656.67915,288197.57296,286931.07972,2000000
1,2,9.2006716288,10.098964001,839.47045059,15956.90246,16796.37291,26855.46875,13916.015625,286230.56439,299037.67389,288086.5872,286230.56439,285699.77669,286539.24714,285699.77669,288197.57296,286931.07972,2000000
1,2,9.0843854457,9.4015995098,2814.4294235,13654.530353,16468.959777,27099.609375,27099.609375,286230.56439,285383.14354,288086.5872,286230.56439,285699.77669,286539.24714,285699.77669,285383.14354,286931.07972,2000000
1,2,9.2006716288,9.5796872177,11160.147527,13546.958045,24707.105572,26855.46875,27099.609375,286230.56439,285383.14354,274539.62916,286230.56439,274539.62916,286539.24714,285699.77669,285383.14354,286931.07972,2000000
1,2,9.2006716288,9.5443995146,1742.6831929,14134.133758,15876.816951,26855.46875,13916.015625,286230.56439,285383.14354,274539.62916,286230.56439,272796.94597,286539.24714,285699.77669,285383.14354,272796.94597,2000000
1,2,9.5807995473,9.8720157018,13633.551264,13950.184408,27583.735673,27099.609375,27099.609375,286230.56439,271749.59228,274539.62916,286230.56439,272796.94597,286539.24714,271749.59228,285383.14354,272796.94597,2000000
1,2,9.5235999572,9.649653278,13687.724997,14535.145848,28222.870845,27099.609375,27343.75,286230.56439,271749.59228,274539.62916,271695.41854,272796.94597,286539.24714,271749.59228,271695.41854,272796.94597,2000000
1,2,9.5235999572,10.189704726,1591.965343,16127.111191,17719.076534,27099.609375,14892.578125,270103.4532,271749.59228,274539.62916,270103.4532,272796.94597,286539.24714,271749.59228,271695.41854,272796.94597,2000000
1,2,9.0843854457,10.761171846,2255.284236,17099.112827,19354.397063,27099.609375,13549.804688,270103.4532,271749.59228,274539.62916,270103.4532,272796.94597,269440.13431,271749.59228,269440.13431,272796.94597,2000000
1,2,9.8663254906,9.8663353139,8551.5667627,13651.061613,22202.628375,27343.75,27343.75,270103.4532,271749.59228,260888.56755,270103.4532,272796.94597,260888.56755,271749.59228,269440.13431,272796.94597,2000000
1,2,9.0843854457,9.3443250724,10656.567812,14013.379469,24669.947281,27099.609375,13549.804688,270103.4532,271749.59228,260888.56755,270103.4532,258783.5665,260888.56755,271749.59228,258783.5665,272796.94597,2000000
1,2,9.0385209968,9.4048821668,13003.642599,14050.996288,27054.638887,13427.734375,13427.734375,270103.4532,258745.94968,260888.56755,270103.4532,258783.5665,260888.56755,271749.59228,258783.5665,258745.94968,2000000
1,2,9.8663254906,9.9140797818,4331.1578596,15192.182591,19523.34045,27343.75,30273.4375,270103.4532,258745.94968,260888.56755,270103.4532,258783.5665,256557.40969,256557.40969,258783.5665,258745.94968,2000000
1,2,9.0843854457,10.08886779,3790.7748999,15110.661605,18901.436505,27099.609375,13549.804688,270103.4532,258745.94968,260888.56755,254992.7916,258783.5665,256557.40969,256557.40969,254992.7916,258745.94968,2000000
1,2,9.2006716288,10.515458029,4928.0073698,16247.894075,21175.901445,26855.46875,13916.015625,253855.55913,258745.94968,260888.56755,254992.7916,253855.55913,256557.40969,256557.40969,254992.7916,258745.94968,2000000
1,2,9.2006716288,9.5796872177,6569.5042157,13602.512635,20172.01685,26855.46875,27099.609375,253855.55913,258745.94968,247286.05491,254992.7916,247286.05491,256557.40969,256557.40969,254992.7916,258745.94968,2000000
1,2,9.2006716288,9.3606571797,2173.412592,13633.307358,15806.71995,26855.46875,26855.46875,253855.55913,245112.64232,247286.05491,254992.7916,245112.64232,256557.40969,256557.40969,254992.7916,258745.94968,2000000
1,2,9.8663254906,10.297325938,12026.128579,14214.66857,26240.797149,27343.75,28320.3125,253855.55913,245112.64232,247286.05491,254992.7916,245112.64232,244531.28111,256557.40969,254992.7916,244531.28111,2000000
1,2,9.5235999572,10.218856286,13695.901892,15260.519982,28956.421874,27099.609375,14892.578125,253855.55913,245112.64232,247286.05491,241296.8897,245112.64232,244531.28111,241296.8897,254992.7916,244531.28111,2000000
1,2,9.2191517162,9.5131888568,3223.8010693,13685.311559,16909.112628,26855.46875,27343.75,253855.55913,245112.64232,247286.05491,241296.8897,245112.64232,244531.28111,241296.8897,241307.48004,241307.48004,2000000
1,2,9.5807995473,10.445173314,3652.4431547,16211.112577,19863.555732,27099.609375,15136.71875,237644.44655,245112.64232,247286.05491,241296.8897,245112.64232,244531.28111,237644.44655,241307.48004,241307.48004,2000000
1,1,9.050523103,9.050523103,13523.456128,13523.456128,13523.456128,13549.804688,13549.804688,237644.44655,245112.64232,233762.59878,241296.8897,245112.64232,244531.28111,237644.44655,241307.48004,241307.48004,2000000
1,2,9.0843854457,9.4015995098,9661.725275,13466.887556,23128.612831,27099.609375,27099.609375,237644.44655,231645.75476,233762.59878,241296.8897,245112.64232,244531.28111,237644.44655,231645.75476,241307.48004,2000000
1,2,9.050523103,9.7298357436,2853.5473484,14203.590884,17057.138233,13549.804688,13549.804688,237644.44655,231645.75476,230909.05143,241296.8897,230909.05143,244531.28111,237644.44655,231645.75476,241307.48004,2000000
1,2,9.0843854457,10.761171846,3732.5731969,16618.099541,20350.672738,27099.609375,13549.804688,237644.44655,231645.75476,230909.05143,241296.8897,230909.05143,227913.18157,237644.44655,227913.18157,241307.48004,2000000
1,2,9.050523103,10.065895584,4058.9481698,14457.376773,18516.324943,13549.804688,13549.804688,237644.44655,231645.75476,226850.10327,241296.8897,230909.05143,227913.18157,237644.44655,227913.18157,226850.10327,2000000
1,1,9.5235999572,9.5235999572,14963.23486,14963.23486,14963.23486,27099.609375,14892.578125,237644.44655,231645.75476,226850.10327,226333.65484,230909.05143,227913.18157,237644.44655,227913.18157,226850.10327,2000000
1,2,9.2006716288,10.098964001,8456.1420203,15191.537135,23647.679156,26855.46875,13916.015625,237644.44655,231645.75476,226850.10327,226333.65484,222452.90941,227913.18157,222452.90941,227913.18157,226850.10327,2000000
1,2,9.2191517162,10.497876473,5427.5659473,16221.909232,21649.475179,26855.46875,14038.085938,221422.53732,231645.75476,226850.10327,226333.65484,222452.90941,227913.18157,222452.90941,227913.18157,221422.53732,2000000
1,2,9.050523103,9.817441833,8861.3321588,13656.983657,22518.315816,13549.804688,13549.804688,221422.53732,217988.77111,217988.77111,226333.65484,222452.90941,227913.18157,222452.90941,227913.18157,221422.53732,2000000
1,2,9.0385209968,9.4474639587,3725.3940375,13649.804497,17375.198535,13427.734375,13427.734375,221422.53732,214263.37707,217988.77111,226333.65484,222452.90941,227913.18157,222452.90941,214263.37707,221422.53732,2000000
1,1,9.8663254906,9.8663254906,16025.145579,16025.145579,16025.145579,27343.75,15991.210938,221422.53732,214263.37707,217988.77111,226333.65484,222452.90941,211888.03599,222452.90941,214263.37707,221422.53732,2000000
1,2,9.0843854457,10.08886779,3138.6236875,15208.901464,18347.525151,27099.609375,13549.804688,221422.53732,214263.37707,217988.77111,211124.75338,222452.90941,211888.03599,222452.90941,211124.75338,221422.53732,2000000
1,1,9.2006716288,9.2006716288,13903.306838,13903.306838,13903.306838,26855.46875,13916.015625,221422.53732,214263.37707,217988.77111,211124.75338,208549.60258,211888.03599,222452.90941,211124.75338,221422.53732,2000000
1,1,9.2191517162,9.2191517162,14055.141529,14055.141529,14055.141529,26855.46875,14038.085938,221422.53732,214263.37707,217988.77111,211124.75338,208549.60258,211888.03599,222452.90941,211124.75338,207367.39579,2000000
1,2,9.050523103,10.137230075,10750.422794,15214.561102,25964.983896,13549.804688,13549.804688,221422.53732,214263.37707,207238.34831,211124.75338,208549.60258,211888.03599,207238.34831,211124.75338,207367.39579,2000000
1,2,9.050523103,10.902058847,2833.3367933,17017.525799,19850.862592,13549.804688,13549.804688,204405.01152,214263.37707,204405.01152,211124.75338,208549.60258,211888.03599,207238.34831,211124.75338,207367.39579,2000000
1,2,9.050523103,9.817441833,3992.2853812,13850.650931,17842.936312,13549.804688,13549.804688,204405.01152,200412.72614,200412.72614,211124.75338,208549.60258,211888.03599,207238.34831,211124.75338,207367.39579,2000000
1,2,9.0385209968,9.4474639587,2935.733293,13647.760536,16583.493829,13427.734375,13427.734375,204405.01152,197476.99284,200412.72614,211124.75338,208549.60258,211888.03599,207238.34831,197476.99284,207367.39579,2000000
1,2,9.2006716288,9.9456608305,12423.364997,14998.515802,27421.8808,26855.46875,13916.015625,204405.01152,197476.99284,200412.72614,196126.23758,196126.23758,211888.03599,207238.34831,197476.99284,207367.39579,2000000
1,2,9.5807995473,10.199605725,11434.537773,16084.225448,27518.763221,27099.609375,15136.71875,204405.01152,197476.99284,200412.72614,196126.23758,196126.23758,195803.81054,195803.81054,197476.99284,207367.39579,2000000
