Success,Sent messages,Starting distance,One used energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10,Node energy 11,Node energy 12,Node energy 13,Node energy 14,Node energy 15,Node energy 16,Node energy 17,Node energy 18,Node energy 19,Node energy 20,Node energy 21,Node energy 22,Node energy 23,Node energy 24,Node energy 25
1,4,0.75,60.0814819,85984.3254,74748.23,67793.0355,62674.3317,54272.8424,74330.8544,55260.0145,44721.0073,38261.8666,26956.0575,69102.478,45091.3429,35787.6301,33818.7933,19593.8349,64876.461,41072.6786,34494.0662,38432.0259,18937.5043,56895.7329,29652.8339,22760.1051,19442.3437,100000
1,8,0.901387819,36.0488892,85984.3254,74748.23,67793.0355,62674.3317,54272.8424,74330.8544,55260.0145,44721.0073,38261.8666,26956.0575,69102.478,45055.294,35751.5812,33782.7444,19593.8349,64876.461,41036.6297,34494.0662,38432.0259,18901.4554,56895.7329,29616.785,22760.1051,19406.2948,100000
0,3,0.75,60.0814819,85984.3254,74748.23,67793.0355,62674.3317,54272.8424,74330.8544,55260.0145,44721.0073,38261.8666,26895.9761,69102.478,45055.294,35751.5812,33782.7444,19533.7534,64876.461,41036.6297,34494.0662,38432.0259,18901.4554,56895.7329,29616.785,22760.1051,19406.2948,100000
1,5,0.901387819,36.0488892,85984.3254,74748.23,67793.0355,62674.3317,54272.8424,74330.8544,55260.0145,44684.9585,38225.8177,26895.9761,69102.478,45055.294,35715.5323,33746.6955,19533.7534,64876.461,41036.6297,34494.0662,38432.0259,18901.4554,56895.7329,29616.785,22760.1051,19406.2948,100000
1,9,1.25,51.2123108,85984.3254,74697.0177,67741.8232,62623.1194,54272.8424,74330.8544,55208.8022,44633.7461,38174.6054,26895.9761,69102.478,45004.0817,35664.32,33746.6955,19533.7534,64876.461,41036.6297,34494.0662,38432.0259,18901.4554,56895.7329,29616.785,22760.1051,19406.2948,100000
0,6,1.03077641,49.6387482,85984.3254,74697.0177,67741.8232,62623.1194,54272.8424,74330.8544,55208.8022,44633.7461,38174.6054,26895.9761,69102.478,45004.0817,35664.32,33746.6955,19533.7534,64826.8223,40986.9909,34494.0662,38432.0259,18901.4554,56846.0941,29567.1463,22710.4664,19406.2948,100000
1,2,0.25,59.3662262,85984.3254,74697.0177,67741.8232,62623.1194,54272.8424,74330.8544,55208.8022,44633.7461,38174.6054,26895.9761,69102.478,45004.0817,35664.32,33746.6955,19533.7534,64826.8223,40986.9909,34494.0662,38432.0259,18901.4554,56846.0941,29567.1463,22710.4664,19346.9286,100000
1,5,1.03077641,49.6387482,85984.3254,74697.0177,67741.8232,62623.1194,54272.8424,74330.8544,55208.8022,44633.7461,38174.6054,26895.9761,69102.478,45004.0817,35664.32,33746.6955,19533.7534,64777.1835,40937.3522,34494.0662,38432.0259,18901.4554,56796.4554,29517.5076,22710.4664,19346.9286,100000
1,9,1.03077641,49.6387482,85984.3254,74697.0177,67741.8232,62623.1194,54272.8424,74330.8544,55208.8022,44633.7461,38174.6054,26895.9761,69102.478,45004.0817,35664.32,33746.6955,19533.7534,64727.5448,40887.7134,34444.4275,38382.3872,18851.8167,56746.8166,29517.5076,22660.8276,19297.2898,100000
1,11,1.41421356,58.889389,85925.436,74697.0177,67741.8232,62623.1194,54272.8424,74271.965,55149.9128,44633.7461,38115.716,26895.9761,69043.5886,44945.1923,35664.32,33687.8061,19474.864,64727.5448,40828.824,34444.4275,38382.3872,18851.8167,56746.8166,29458.6182,22660.8276,19297.2898,100000
1,10,1.41421356,58.889389,85866.5466,74638.1283,67682.9338,62623.1194,54213.953,74213.0756,55091.0234,44633.7461,38056.8266,26895.9761,68984.6992,44945.1923,35664.32,33628.9167,19474.864,64727.5448,40828.824,34444.4275,38382.3872,18851.8167,56746.8166,29458.6182,22660.8276,19297.2898,100000
1,2,0.5,45.9432602,85866.5466,74638.1283,67682.9338,62623.1194,54213.953,74213.0756,55091.0234,44633.7461,38056.8266,26895.9761,68984.6992,44945.1923,35664.32,33628.9167,19428.9207,64727.5448,40828.824,34444.4275,38382.3872,18851.8167,56746.8166,29458.6182,22660.8276,19297.2898,100000
1,5,0.559016994,25.1054764,85866.5466,74638.1283,67682.9338,62623.1194,54213.953,74213.0756,55091.0234,44633.7461,38056.8266,26895.9761,68984.6992,44945.1923,35664.32,33628.9167,19428.9207,64727.5448,40828.824,34419.322,38357.2817,18851.8167,56746.8166,29458.6182,22635.7222,19272.1844,100000
1,4,0.559016994,25.1054764,85866.5466,74638.1283,67682.9338,62623.1194,54213.953,74213.0756,55091.0234,44633.7461,38056.8266,26895.9761,68984.6992,44945.1923,35664.32,33603.8113,19428.9207,64727.5448,40828.824,34419.322,38332.1762,18826.7112,56746.8166,29458.6182,22635.7222,19272.1844,100000
1,4,0.707106781,28.0857086,85866.5466,74638.1283,67682.9338,62623.1194,54213.953,74213.0756,55091.0234,44633.7461,38056.8266,26895.9761,68984.6992,44945.1923,35636.2343,33603.8113,19428.9207,64727.5448,40828.824,34391.2363,38304.0905,18826.7112,56746.8166,29458.6182,22635.7222,19272.1844,100000
1,9,1.25,51.2123108,85866.5466,74586.916,67631.7215,62623.1194,54213.953,74213.0756,55039.8111,44582.5338,38005.6143,26895.9761,68984.6992,44945.1923,35636.2343,33552.599,19428.9207,64727.5448,40828.824,34340.024,38304.0905,18826.7112,56746.8166,29407.4059,22635.7222,19272.1844,100000
1,2,0.25,59.3662262,85866.5466,74586.916,67631.7215,62623.1194,54213.953,74213.0756,55039.8111,44582.5338,38005.6143,26895.9761,68984.6992,44945.1923,35636.2343,33552.599,19428.9207,64727.5448,40828.824,34340.024,38304.0905,18826.7112,56746.8166,29407.4059,22635.7222,19212.8181,100000
1,6,1.03077641,49.6387482,85866.5466,74586.916,67631.7215,62573.4806,54164.3143,74213.0756,55039.8111,44582.5338,38005.6143,26846.3373,68984.6992,44945.1923,35636.2343,33552.599,19379.282,64727.5448,40828.824,34340.024,38304.0905,18777.0724,56746.8166,29407.4059,22635.7222,19212.8181,100000
1,2,0.25,59.3662262,85866.5466,74586.916,67631.7215,62573.4806,54164.3143,74213.0756,55039.8111,44582.5338,38005.6143,26846.3373,68984.6992,44945.1923,35636.2343,33552.599,19379.282,64727.5448,40828.824,34340.024,38304.0905,18717.7062,56746.8166,29407.4059,22635.7222,19212.8181,100000
1,5,0.559016994,25.1054764,85866.5466,74586.916,67631.7215,62573.4806,54164.3143,74213.0756,55039.8111,44582.5338,38005.6143,26846.3373,68984.6992,44945.1923,35636.2343,33552.599,19379.282,64727.5448,40828.824,34314.9185,38278.985,18717.7062,56746.8166,29407.4059,22610.6167,19187.7127,100000
1,4,0.790569415,35.8104706,85866.5466,74586.916,67631.7215,62573.4806,54164.3143,74213.0756,55039.8111,44582.5338,37969.8038,26810.5268,68984.6992,44945.1923,35636.2343,33552.599,19379.282,64727.5448,40828.824,34314.9185,38243.1746,18717.7062,56746.8166,29407.4059,22610.6167,19187.7127,100000
1,4,0.75,60.0814819,85866.5466,74586.916,67631.7215,62573.4806,54164.3143,74213.0756,55039.8111,44582.5338,37969.8038,26810.5268,68984.6992,44945.1923,35636.2343,33552.599,19379.282,64727.5448,40828.824,34314.9185,38243.1746,18717.7062,56746.8166,29347.3244,22550.5352,19127.6312,100000
1,7,0.790569415,35.8104706,85866.5466,74586.916,67631.7215,62573.4806,54164.3143,74213.0756,55039.8111,44582.5338,37969.8038,26810.5268,68984.6992,44945.1923,35636.2343,33552.599,19379.282,64727.5448,40793.0136,34279.108,38207.3641,18681.8957,56746.8166,29311.5139,22550.5352,19091.8207,100000
1,4,0.75,60.0814819,85866.5466,74586.916,67631.7215,62573.4806,54164.3143,74213.0756,55039.8111,44582.5338,37969.8038,26810.5268,68984.6992,44945.1923,35636.2343,33552.599,19379.282,64727.5448,40793.0136,34279.108,38207.3641,18681.8957,56746.8166,29251.4324,22490.4537,19031.7392,100000
1,6,1.03077641,49.6387482,85866.5466,74586.916,67631.7215,62573.4806,54164.3143,74213.0756,55039.8111,44582.5338,37969.8038,26810.5268,68984.6992,44945.1923,35636.2343,33552.599,19379.282,64677.906,40743.3748,34229.4693,38207.3641,18681.8957,56746.8166,29201.7937,22440.815,19031.7392,100000
0,11,1.41421356,58.889389,85807.6572,74528.0266,67631.7215,62514.5912,54105.4249,74154.1862,54980.9217,44523.6444,37969.8038,26810.5268,68925.8099,44945.1923,35636.2343,33552.599,19379.282,64677.906,40743.3748,34170.5799,38207.3641,18681.8957,56746.8166,29142.9043,22440.815,19031.7392,100000
1,5,1,79.202652,85807.6572,74528.0266,67631.7215,62514.5912,54105.4249,74154.1862,54980.9217,44523.6444,37969.8038,26810.5268,68925.8099,44945.1923,35636.2343,33552.599,19379.282,64677.906,40743.3748,34170.5799,38207.3641,18681.8957,56667.614,29063.7016,22361.6123,18952.5366,100000
1,5,0.559016994,25.1054764,85807.6572,74528.0266,67631.7215,62514.5912,54105.4249,74154.1862,54980.9217,44523.6444,37969.8038,26810.5268,68925.8099,44945.1923,35636.2343,33527.4935,19354.1765,64677.906,40743.3748,34170.5799,38182.2586,18656.7903,56667.614,29063.7016,22361.6123,18952.5366,100000
1,3,1,79.202652,85807.6572,74528.0266,67631.7215,62514.5912,54105.4249,74154.1862,54980.9217,44523.6444,37969.8038,26810.5268,68925.8099,44945.1923,35636.2343,33527.4935,19354.1765,64677.906,40743.3748,34170.5799,38182.2586,18656.7903,56588.4113,29063.7016,22361.6123,18873.3339,100000
1,4,1,79.202652,85807.6572,74528.0266,67631.7215,62514.5912,54026.2222,74154.1862,54980.9217,44523.6444,37969.8038,26731.3242,68925.8099,44945.1923,35636.2343,33527.4935,19274.9739,64677.906,40743.3748,34170.5799,38182.2586,18656.7903,56588.4113,29063.7016,22361.6123,18873.3339,100000
1,3,0.5,45.9432602,85807.6572,74528.0266,67631.7215,62514.5912,54026.2222,74154.1862,54980.9217,44523.6444,37969.8038,26731.3242,68925.8099,44945.1923,35636.2343,33527.4935,19274.9739,64677.906,40743.3748,34170.5799,38182.2586,18656.7903,56588.4113,29063.7016,22315.6691,18827.3907,100000
1,3,0.75,60.0814819,85807.6572,74528.0266,67631.7215,62514.5912,54026.2222,74154.1862,54980.9217,44523.6444,37969.8038,26671.2427,68925.8099,44945.1923,35636.2343,33527.4935,19214.8924,64677.906,40743.3748,34170.5799,38182.2586,18656.7903,56588.4113,29063.7016,22315.6691,18827.3907,100000
1,6,0.901387819,36.0488892,85807.6572,74528.0266,67631.7215,62514.5912,54026.2222,74154.1862,54980.9217,44487.5956,37933.7549,26635.1938,68925.8099,44945.1923,35600.1854,33527.4935,19214.8924,64677.906,40743.3748,34134.531,38182.2586,18656.7903,56588.4113,29063.7016,22315.6691,18827.3907,100000
1,7,1.03077641,49.6387482,85807.6572,74528.0266,67631.7215,62514.5912,54026.2222,74154.1862,54980.9217,44487.5956,37933.7549,26635.1938,68925.8099,44945.1923,35600.1854,33527.4935,19214.8924,64628.2673,40693.7361,34084.8923,38132.6199,18656.7903,56538.7726,29063.7016,22315.6691,18777.7519,100000
0,3,0.75,60.0814819,85807.6572,74528.0266,67631.7215,62514.5912,54026.2222,74154.1862,54980.9217,44487.5956,37933.7549,26575.1123,68925.8099,44945.1923,35600.1854,33527.4935,19154.8109,64628.2673,40693.7361,34084.8923,38132.6199,18656.7903,56538.7726,29063.7016,22315.6691,18777.7519,100000
1,6,0.790569415,35.8104706,85807.6572,74528.0266,67631.7215,62514.5912,54026.2222,74154.1862,54980.9217,44487.5956,37897.9445,26539.3019,68925.8099,44945.1923,35600.1854,33527.4935,19119.0004,64628.2673,40693.7361,34084.8923,38096.8094,18620.9798,56538.7726,29063.7016,22315.6691,18777.7519,100000
1,9,1.25,51.2123108,85807.6572,74476.8143,67580.5092,62514.5912,54026.2222,74154.1862,54929.7094,44436.3832,37897.9445,26539.3019,68925.8099,44893.98,35548.9731,33527.4935,19119.0004,64628.2673,40642.5238,34084.8923,38096.8094,18620.9798,56538.7726,29063.7016,22315.6691,18726.5396,100000
1,10,0.901387819,36.0488892,85807.6572,74476.8143,67580.5092,62514.5912,54026.2222,74154.1862,54929.7094,44436.3832,37897.9445,26539.3019,68925.8099,44857.9311,35512.9242,33491.4446,19119.0004,64628.2673,40606.4749,34048.8434,38060.7605,18584.9309,56538.7726,29027.6527,22279.6202,18726.5396,100000
1,7,1.03077641,49.6387482,85807.6572,74476.8143,67580.5092,62514.5912,54026.2222,74154.1862,54929.7094,44436.3832,37897.9445,26539.3019,68925.8099,44857.9311,35512.9242,33491.4446,19119.0004,64578.6285,40606.4749,33999.2046,38060.7605,18584.9309,56489.1338,28978.014,22229.9814,18676.9009,100000
1,3,0.5,45.9432602,85807.6572,74476.8143,67580.5092,62514.5912,54026.2222,74154.1862,54929.7094,44436.3832,37897.9445,26539.3019,68925.8099,44857.9311,35512.9242,33491.4446,19073.0572,64578.6285,40606.4749,33999.2046,38060.7605,18538.9876,56489.1338,28978.014,22229.9814,18676.9009,100000
0,2,1,79.202652,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74154.1862,54929.7094,44436.3832,37897.9445,26539.3019,68925.8099,44857.9311,35512.9242,33491.4446,19073.0572,64578.6285,40606.4749,33999.2046,38060.7605,18538.9876,56489.1338,28978.014,22229.9814,18676.9009,100000
1,6,0.559016994,25.1054764,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74154.1862,54929.7094,44436.3832,37897.9445,26539.3019,68925.8099,44857.9311,35512.9242,33466.3391,19047.9517,64578.6285,40606.4749,33999.2046,38035.655,18513.8822,56489.1338,28978.014,22229.9814,18651.7954,100000
1,4,0.353553391,20.0390816,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74154.1862,54929.7094,44436.3832,37897.9445,26539.3019,68925.8099,44857.9311,35512.9242,33466.3391,19047.9517,64578.6285,40606.4749,33999.2046,38015.6159,18493.8431,56489.1338,28978.014,22229.9814,18631.7563,100000
1,9,1.11803399,47.0638275,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74154.1862,54929.7094,44436.3832,37897.9445,26539.3019,68878.746,44810.8673,35512.9242,33466.3391,19047.9517,64531.5647,40559.411,33952.1408,37968.5521,18493.8431,56442.07,28930.9502,22229.9814,18631.7563,100000
1,8,1.25,51.2123108,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74102.9739,54878.4971,44436.3832,37897.9445,26539.3019,68827.5337,44759.655,35512.9242,33415.1268,19047.9517,64531.5647,40508.1987,33952.1408,37968.5521,18493.8431,56390.8577,28930.9502,22229.9814,18631.7563,100000
1,6,1.11803399,47.0638275,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74102.9739,54878.4971,44436.3832,37897.9445,26539.3019,68780.4699,44759.655,35512.9242,33415.1268,19047.9517,64484.5009,40461.1349,33905.077,37968.5521,18493.8431,56343.7939,28930.9502,22229.9814,18631.7563,100000
1,2,0.25,59.3662262,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74102.9739,54878.4971,44436.3832,37897.9445,26539.3019,68780.4699,44759.655,35512.9242,33415.1268,19047.9517,64484.5009,40461.1349,33905.077,37968.5521,18434.4769,56343.7939,28930.9502,22229.9814,18631.7563,100000
1,8,0.901387819,36.0488892,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74102.9739,54878.4971,44400.3344,37861.8956,26539.3019,68780.4699,44759.655,35476.8753,33415.1268,19011.9028,64484.5009,40461.1349,33869.0281,37932.5032,18398.428,56343.7939,28930.9502,22229.9814,18631.7563,100000
1,6,0.790569415,35.8104706,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74102.9739,54878.4971,44400.3344,37826.0851,26503.4914,68780.4699,44759.655,35476.8753,33379.3163,18976.0923,64484.5009,40461.1349,33869.0281,37896.6928,18398.428,56343.7939,28930.9502,22229.9814,18631.7563,100000
1,4,0.75,60.0814819,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74102.9739,54878.4971,44400.3344,37826.0851,26443.4099,68780.4699,44759.655,35476.8753,33379.3163,18916.0109,64484.5009,40461.1349,33869.0281,37896.6928,18338.3465,56343.7939,28930.9502,22229.9814,18631.7563,100000
1,10,1.25,51.2123108,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74051.7616,54827.2848,44349.122,37826.0851,26443.4099,68729.2576,44708.4427,35476.8753,33328.104,18916.0109,64433.2886,40409.9226,33869.0281,37896.6928,18338.3465,56292.5816,28930.9502,22229.9814,18631.7563,100000
1,2,0.25,59.3662262,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74051.7616,54827.2848,44349.122,37826.0851,26443.4099,68729.2576,44708.4427,35476.8753,33328.104,18916.0109,64433.2886,40409.9226,33869.0281,37896.6928,18278.9803,56292.5816,28930.9502,22229.9814,18631.7563,100000
1,4,0.353553391,20.0390816,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74051.7616,54827.2848,44349.122,37826.0851,26443.4099,68729.2576,44708.4427,35476.8753,33328.104,18916.0109,64433.2886,40409.9226,33869.0281,37876.6537,18258.9412,56292.5816,28930.9502,22229.9814,18611.7172,100000
1,3,0.353553391,20.0390816,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74051.7616,54827.2848,44349.122,37826.0851,26443.4099,68729.2576,44708.4427,35476.8753,33328.104,18916.0109,64433.2886,40409.9226,33869.0281,37856.6146,18258.9412,56292.5816,28930.9502,22229.9814,18591.6781,100000
1,3,0.5,45.9432602,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74051.7616,54827.2848,44349.122,37826.0851,26443.4099,68729.2576,44708.4427,35476.8753,33328.104,18870.0676,64433.2886,40409.9226,33869.0281,37856.6146,18212.9979,56292.5816,28930.9502,22229.9814,18591.6781,100000
1,3,0.5,45.9432602,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74051.7616,54827.2848,44349.122,37826.0851,26443.4099,68729.2576,44708.4427,35476.8753,33328.104,18870.0676,64433.2886,40409.9226,33869.0281,37856.6146,18212.9979,56292.5816,28930.9502,22184.0382,18545.7349,100000
1,3,0.75,60.0814819,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74051.7616,54827.2848,44349.122,37826.0851,26443.4099,68729.2576,44708.4427,35476.8753,33328.104,18870.0676,64433.2886,40409.9226,33869.0281,37856.6146,18212.9979,56292.5816,28870.8687,22123.9567,18545.7349,100000
1,7,1.25,51.2123108,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,74000.5493,54776.0725,44349.122,37774.8728,26443.4099,68678.0453,44708.4427,35476.8753,33276.8917,18870.0676,64433.2886,40409.9226,33817.8158,37856.6146,18212.9979,56292.5816,28870.8687,22123.9567,18545.7349,100000
1,8,1.25,51.2123108,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,73949.337,54724.8602,44297.9097,37774.8728,26443.4099,68626.833,44657.2304,35425.663,33276.8917,18870.0676,64382.0763,40409.9226,33817.8158,37856.6146,18212.9979,56292.5816,28870.8687,22123.9567,18545.7349,100000
1,2,0.25,59.3662262,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,73949.337,54724.8602,44297.9097,37774.8728,26443.4099,68626.833,44657.2304,35425.663,33276.8917,18870.0676,64382.0763,40409.9226,33817.8158,37856.6146,18153.6317,56292.5816,28870.8687,22123.9567,18545.7349,100000
1,8,0.901387819,36.0488892,85807.6572,74476.8143,67580.5092,62514.5912,53947.0196,73949.337,54724.8602,44261.8608,37738.8239,26407.361,68626.833,44657.2304,35389.6141,33240.8428,18870.0676,64382.0763,40409.9226,33781.7669,37820.5657,18153.6317,56292.5816,28870.8687,22123.9567,18545.7349,100000
1,7,1.03077641,49.6387482,85807.6572,74476.8143,67580.5092,62464.9525,53897.3808,73949.337,54724.8602,44261.8608,37689.1851,26357.7223,68626.833,44657.2304,35389.6141,33191.2041,18870.0676,64382.0763,40409.9226,33781.7669,37820.5657,18153.6317,56292.5816,28870.8687,22123.9567,18496.0961,100000
1,5,1,79.202652,85807.6572,74476.8143,67580.5092,62464.9525,53897.3808,73949.337,54724.8602,44261.8608,37689.1851,26357.7223,68626.833,44657.2304,35389.6141,33191.2041,18870.0676,64382.0763,40409.9226,33781.7669,37820.5657,18153.6317,56213.3789,28791.666,22044.754,18416.8935,100000
1,6,0.790569415,35.8104706,85807.6572,74476.8143,67580.5092,62464.9525,53897.3808,73949.337,54724.8602,44261.8608,37689.1851,26357.7223,68626.833,44657.2304,35389.6141,33191.2041,18870.0676,64382.0763,40374.1121,33745.9564,37784.7552,18117.8212,56213.3789,28755.8556,22044.754,18416.8935,100000
1,3,0.353553391,20.0390816,85807.6572,74476.8143,67580.5092,62464.9525,53897.3808,73949.337,54724.8602,44261.8608,37689.1851,26357.7223,68626.833,44657.2304,35389.6141,33191.2041,18870.0676,64382.0763,40374.1121,33745.9564,37764.7161,18097.7821,56213.3789,28755.8556,22044.754,18416.8935,100000
1,3,0.353553391,20.0390816,85807.6572,74476.8143,67580.5092,62464.9525,53897.3808,73949.337,54724.8602,44261.8608,37689.1851,26357.7223,68626.833,44657.2304,35389.6141,33191.2041,18870.0676,64382.0763,40374.1121,33745.9564,37744.6771,18097.7821,56213.3789,28755.8556,22044.754,18396.8544,100000
1,5,1,79.202652,85807.6572,74476.8143,67580.5092,62464.9525,53897.3808,73949.337,54724.8602,44261.8608,37689.1851,26357.7223,68626.833,44657.2304,35389.6141,33191.2041,18870.0676,64382.0763,40374.1121,33745.9564,37744.6771,18097.7821,56134.1763,28676.6529,21965.5514,18317.6517,100000
1,4,1,79.202652,85807.6572,74476.8143,67580.5092,62464.9525,53818.1782,73949.337,54724.8602,44261.8608,37689.1851,26278.5196,68626.833,44657.2304,35389.6141,33191.2041,18790.8649,64382.0763,40374.1121,33745.9564,37744.6771,18097.7821,56134.1763,28676.6529,21965.5514,18317.6517,100000
1,6,1.03077641,49.6387482,85807.6572,74476.8143,67580.5092,62464.9525,53818.1782,73949.337,54724.8602,44261.8608,37689.1851,26278.5196,68626.833,44657.2304,35389.6141,33191.2041,18790.8649,64332.4375,40324.4734,33696.3177,37744.6771,18097.7821,56084.5375,28627.0142,21965.5514,18317.6517,100000
0,6,1.03077641,49.6387482,85807.6572,74476.8143,67580.5092,62464.9525,53818.1782,73949.337,54724.8602,44261.8608,37689.1851,26278.5196,68626.833,44657.2304,35389.6141,33191.2041,18790.8649,64282.7988,40274.8346,33696.3177,37744.6771,18097.7821,56034.8988,28577.3754,21915.9126,18317.6517,100000
1,5,0.707106781,28.0857086,85807.6572,74476.8143,67580.5092,62464.9525,53818.1782,73949.337,54724.8602,44261.8608,37689.1851,26278.5196,68626.833,44657.2304,35361.5284,33191.2041,18762.7792,64282.7988,40274.8346,33696.3177,37716.5914,18097.7821,56034.8988,28577.3754,21887.8269,18317.6517,100000
1,3,1,79.202652,85807.6572,74476.8143,67580.5092,62464.9525,53818.1782,73949.337,54724.8602,44261.8608,37689.1851,26278.5196,68626.833,44657.2304,35361.5284,33191.2041,18762.7792,64282.7988,40274.8346,33696.3177,37716.5914,18097.7821,55955.6961,28498.1728,21887.8269,18317.6517,100000
1,2,0.25,59.3662262,85807.6572,74476.8143,67580.5092,62464.9525,53818.1782,73949.337,54724.8602,44261.8608,37689.1851,26278.5196,68626.833,44657.2304,35361.5284,33191.2041,18762.7792,64282.7988,40274.8346,33696.3177,37716.5914,18097.7821,55955.6961,28498.1728,21887.8269,18258.2855,100000
1,10,1.25,51.2123108,85807.6572,74425.602,67529.2969,62413.7402,53766.9659,73949.337,54673.6479,44210.6485,37689.1851,26278.5196,68626.833,44606.0181,35310.3161,33191.2041,18762.7792,64282.7988,40274.8346,33696.3177,37716.5914,18097.7821,55955.6961,28498.1728,21836.6146,18258.2855,100000
1,2,0.25,59.3662262,85807.6572,74425.602,67529.2969,62413.7402,53766.9659,73949.337,54673.6479,44210.6485,37689.1851,26278.5196,68626.833,44606.0181,35310.3161,33191.2041,18762.7792,64282.7988,40274.8346,33696.3177,37716.5914,18038.4159,55955.6961,28498.1728,21836.6146,18258.2855,100000
1,5,1,79.202652,85807.6572,74425.602,67529.2969,62413.7402,53687.7632,73949.337,54673.6479,44210.6485,37689.1851,26199.317,68626.833,44606.0181,35310.3161,33191.2041,18683.5766,64282.7988,40274.8346,33696.3177,37716.5914,17959.2133,55955.6961,28498.1728,21836.6146,18258.2855,100000
1,3,0.353553391,20.0390816,85807.6572,74425.602,67529.2969,62413.7402,53687.7632,73949.337,54673.6479,44210.6485,37689.1851,26199.317,68626.833,44606.0181,35310.3161,33191.2041,18683.5766,64282.7988,40274.8346,33696.3177,37696.5523,17939.1742,55955.6961,28498.1728,21836.6146,18258.2855,100000
1,4,0.790569415,35.8104706,85807.6572,74425.602,67529.2969,62413.7402,53687.7632,73949.337,54673.6479,44210.6485,37653.3747,26199.317,68626.833,44606.0181,35310.3161,33191.2041,18683.5766,64282.7988,40274.8346,33696.3177,37660.7418,17903.3637,55955.6961,28498.1728,21836.6146,18258.2855,100000
0,3,0.75,60.0814819,85807.6572,74425.602,67529.2969,62413.7402,53687.7632,73949.337,54673.6479,44210.6485,37653.3747,26139.2355,68626.833,44606.0181,35310.3161,33191.2041,18623.4951,64282.7988,40274.8346,33696.3177,37660.7418,17903.3637,55955.6961,28498.1728,21836.6146,18258.2855,100000
1,7,1.11803399,47.0638275,85807.6572,74425.602,67482.233,62413.7402,53640.6994,73949.337,54673.6479,44163.5847,37606.3108,26139.2355,68626.833,44606.0181,35263.2523,33191.2041,18623.4951,64282.7988,40274.8346,33696.3177,37660.7418,17903.3637,55955.6961,28498.1728,21789.5508,18258.2855,100000
1,10,1.25,51.2123108,85807.6572,74425.602,67482.233,62413.7402,53640.6994,73898.1247,54622.4356,44112.3724,37555.0985,26139.2355,68575.6207,44554.8058,35212.0399,33191.2041,18572.2828,64282.7988,40223.6223,33696.3177,37660.7418,17903.3637,55955.6961,28498.1728,21789.5508,18258.2855,100000
1,8,1.25,51.2123108,85807.6572,74425.602,67482.233,62413.7402,53640.6994,73846.9124,54571.2233,44112.3724,37555.0985,26139.2355,68524.4083,44503.5934,35212.0399,33139.9918,18572.2828,64231.5865,40172.41,33696.3177,37660.7418,17903.3637,55955.6961,28498.1728,21789.5508,18258.2855,100000
0,7,1.11803399,47.0638275,85807.6572,74425.602,67482.233,62413.7402,53640.6994,73846.9124,54571.2233,44112.3724,37555.0985,26139.2355,68477.3445,44456.5296,35212.0399,33139.9918,18572.2828,64184.5226,40125.3462,33649.2538,37660.7418,17903.3637,55908.6323,28498.1728,21789.5508,18258.2855,100000
1,2,0.25,59.3662262,85807.6572,74425.602,67482.233,62413.7402,53640.6994,73846.9124,54571.2233,44112.3724,37555.0985,26139.2355,68477.3445,44456.5296,35212.0399,33139.9918,18572.2828,64184.5226,40125.3462,33649.2538,37660.7418,17843.9975,55908.6323,28498.1728,21789.5508,18258.2855,100000
1,9,1.25,51.2123108,85807.6572,74374.3896,67431.0207,62362.5278,53640.6994,73846.9124,54520.0109,44061.1601,37555.0985,26139.2355,68477.3445,44405.3173,35160.8276,33139.9918,18572.2828,64184.5226,40074.1339,33649.2538,37660.7418,17843.9975,55908.6323,28498.1728,21789.5508,18258.2855,100000
1,8,1.25,51.2123108,85807.6572,74323.1773,67379.8084,62311.3155,53589.4871,73846.9124,54468.7986,44009.9478,37555.0985,26139.2355,68477.3445,44354.105,35160.8276,33139.9918,18572.2828,64184.5226,40074.1339,33649.2538,37660.7418,17843.9975,55908.6323,28498.1728,21789.5508,18258.2855,100000
